"1","4101240515","9784101240510","","","読み終わった","","","","2022-11-04 23:51:21","2022-11-04 23:51:21","魔性の子 十二国記 (新潮文庫)","小野不由美","新潮社","2012","本","496"
"1","B07D3JHD6K","","","","読み終わった","","","","2022-11-04 23:51:38","2022-11-04 23:51:38","吉祥寺の朝日奈くん (祥伝社文庫)","中田永一","祥伝社","2012","電子書籍","249"
"1","B00ASUXXHY","","","","読み終わった","","","","2022-11-16 08:42:57","2022-11-15 00:00:00","ボンボンと悪夢（新潮文庫）","星 新一","新潮社","1974","電子書籍","278"
"1","B0B6ZWW3W5","","","","読み終わった","","","","2022-12-03 19:22:59","2022-12-03 19:23:00","風が強く吹いている（新潮文庫）","三浦しをん","新潮社","2009","電子書籍","580"
"1","B00MWV31OM","","","","読み終わった","","","","2022-12-08 07:09:07","2022-12-08 07:09:07","ヒキガエル君、カウンセリングを受けたまえ。","ロバート・デ・ボード","ＣＥメディアハウス","2014","電子書籍","191"
"1","4101240558","9784101240558","","","読み終わった","","","","2022-12-12 18:08:54","2022-12-12 18:09:00","東の海神 西の滄海  十二国記 (新潮文庫)","小野不由美","新潮社","2012","本","352"
"1","B0BMV9FZ4M","","","","読み終わった","","","","2022-12-13 18:18:01","2022-12-13 18:18:01","キリンに雷が落ちてどうする 少し考える日々 (コルク)","品田遊","コルク","2022","電子書籍","262"
"1","B0BH918CGW","","","","読み終わった","","","","2022-12-16 23:24:13","2022-12-16 23:24:13","君のクイズ","小川　哲","朝日新聞出版","2022","電子書籍","165"
"1","B09HH2H3DC","","","","読み終わった","","","","2022-12-20 10:29:08","2022-12-20 10:29:08","一汁一菜でよいという提案（新潮文庫）","土井善晴","新潮社","2021","電子書籍","216"
"1","B09J8792VL","","","","読み終わった","","","","2022-12-22 22:56:57","2022-12-22 22:56:57","物理学者、ＳＦ映画にハマる～「時間」と「宇宙」を巡る考察～ (光文社新書)","高水 裕一","光文社","2021","電子書籍","222"
"1","B09BZGJ41V","","","","読み終わった","","","","2023-01-05 23:39:24","2023-01-05 23:39:24","ただしい人類滅亡計画 反出生主義をめぐる物語 (コルク)","品田遊","コルク","2021","電子書籍",""
"1","B09LV3Q7YJ","","","","読み終わった","","","","2023-02-09 21:49:58","2023-02-09 21:49:58","現代倫理学入門 (講談社学術文庫)","加藤尚武","講談社","1997","電子書籍","195"
"1","B073DYQNC9","","","","読み終わった","","","","2023-02-12 11:43:37","2023-02-12 11:43:37","料理の四面体 (中公文庫)","玉村豊男","中央公論新社","2010","電子書籍","213"
"1","B06XTB7LZ1","","","","読み終わった","","","","2023-02-13 17:41:50","2023-02-13 17:41:50","セガvs.任天堂　ゲームの未来を変えた覇権戦争（上） (早川書房)","ブレイク Ｊ ハリス","早川書房","2017","電子書籍","416"
"1","4087474399","9784087474398","","","読み終わった","","","","2023-02-19 17:28:15","2023-02-19 17:28:15","白夜行 (集英社文庫)","東野圭吾","集英社","2002","本","864"
"1","B073S4BSRG","","","","読み終わった","","","","2023-02-19 23:46:09","2023-02-19 23:46:09","リラとわたし　ナポリの物語1 (早川書房)","エレナ フェッランテ","早川書房","2017","電子書籍","427"
"1","4150314543","9784150314545","","","積読","","","","2023-02-19 23:46:48","","万博聖戦 (ハヤカワ文庫JA)","牧野修","早川書房","2020","本","576"
"1","B08VWBX3G7","","","","読み終わった","","","","2023-03-13 23:59:22","2023-03-13 23:59:22","テスカトリポカ (角川書店単行本)","佐藤 究","KADOKAWA","2021","電子書籍","639"
"1","B01DLJXCGU","","","","読み終わった","","","","2023-03-20 06:46:31","2023-03-20 06:46:31","俺たち!!きゅぴきゅぴ▼Qピッツ!! (電撃文庫)","涙爽 創太","KADOKAWA","2016","電子書籍","209"
"1","4101250316","9784101250311","","","読み終わった","","","","2023-03-20 06:48:26","2023-03-20 06:48:26","首折り男のための協奏曲 (新潮文庫)","伊坂幸太郎","新潮社","2016","本","448"
"1","B0BL7BB8T7","","","","読み終わった","","","","2023-04-16 01:50:01","2023-04-16 01:50:01","シュレーディンガーの少女 (創元SF文庫)","松崎 有理","東京創元社","2022","電子書籍","346"
"1","B09XV2FSG7","","","","読み終わった","","","","2023-04-30 07:35:42","2023-04-30 07:35:42","法治の獣 (ハヤカワ文庫JA)","春暮 康一","早川書房","2022","電子書籍","290"
"1","457551344X","9784575513448","","","読み終わった","","","","2023-05-06 18:20:51","2023-05-06 18:20:51","告白 (双葉文庫)","湊かなえ","双葉社","2010","本","317"
"1","4101250332","9784101250335","","","読み終わった","","","","2023-05-28 23:45:24","2023-05-28 23:45:24","クジラアタマの王様 (新潮文庫)","伊坂幸太郎","新潮社","2022","本","464"
"1","4904292774","9784904292778","","","読み終わった","","","","2023-05-31 19:29:05","2023-05-31 19:29:05","玄関の覗き穴から差してくる光のように生まれたはずだ","木下龍也","ナナロク社","2018","本","136"
"1","B09RZXVV5D","","","","読み終わった","","","","2023-06-03 22:24:32","2023-06-03 22:24:32","言語が違えば、世界も違って見えるわけ (ハヤカワ文庫NF)","ガイ ドイッチャー","早川書房","2022","電子書籍","313"
"1","B009GPM8QO","","","","読み終わった","","","","2023-06-07 04:19:22","2023-06-07 04:19:22","砂糖菓子の弾丸は撃ちぬけない　Ａ　Ｌｏｌｌｙｐｏｐ　ｏｒ　Ａ　Ｂｕｌｌｅｔ (角川文庫)","桜庭 一樹","KADOKAWA","2012","電子書籍","177"
"1","B09X5HMG41","","","","読み終わった","","","","2023-06-11 22:59:47","2023-06-11 22:59:47","映画を早送りで観る人たち～ファスト映画・ネタバレ――コンテンツ消費の現在形～ (光文社新書)","稲田 豊史","光文社","2022","電子書籍","295"
"1","410101762X","9784101017624","","","読み終わった","","","","2023-06-13 21:01:05","2023-06-13 00:00:00","はるか (新潮文庫)","宿野かほる","新潮社","2021","本","272"
"1","B01914HRWE","","","","読み終わった","","","","2023-06-15 00:15:11","2023-06-15 00:15:11","紫色のクオリア (電撃文庫)","うえお 久光","KADOKAWA","2015","電子書籍","304"
"1","B0BYDGH5K4","","","","読み終わった","","","","2023-06-26 01:31:41","2023-06-26 01:31:41","本当に欲しかったものは、もう　Twitter文学アンソロジー (集英社単行本)","麻布競馬場","集英社","2023","電子書籍","140"
"1","4591175065","9784591175064","","","読み終わった","","","","2023-06-28 21:38:20","2023-06-28 21:38:20","ライオンのおやつ (ポプラ文庫 日本文学 455)","小川糸","ポプラ社","2022","本","279"
"1","B0BPS88B26","","","","読み終わった","","","","2023-06-30 14:45:26","2023-06-30 14:45:26","母という呪縛　娘という牢獄","齊藤彩","講談社","2022","電子書籍","232"
"1","B09R7FWYL5","","","","読み終わった","","","","2023-07-05 01:40:12","2023-07-05 01:40:12","異常【アノマリー】","エルヴェ ル テリエ","早川書房","2022","電子書籍","409"
"1","4065281490","9784065281499","","","読み終わった","","","","2023-07-07 02:18:04","2023-07-07 02:18:04","汝、星のごとく","凪良ゆう","講談社","2022","本","352"
"1","B0BVQPM3Y7","","","","読み終わった","","","","2023-07-10 06:05:38","2023-07-10 06:05:38","ガーンズバック変換","陸 秋槎","早川書房","2023","電子書籍","290"
"1","4750517674","9784750517674","","","読み終わった","","","","2023-07-13 09:15:05","2023-07-13 09:15:05","わたしは「ひとり新聞社」 岩手県大槌町で生き、考え、伝える","菊池由貴子","亜紀書房","2022","本","264"
"1","B00WWQPBB8","","","","読み終わった","","","","2023-07-28 07:12:31","2023-07-28 07:12:31","アルジャーノンに花束を〔新版〕","ダニエル キイス","早川書房","2015","電子書籍","372"
"1","B00ASUXY96","","","","読み終わった","","","","2023-09-17 22:59:01","2023-09-17 22:59:01","悪魔のいる天国（新潮文庫）","星 新一","新潮社","1975","電子書籍","241"
"1","B086KQNW72","","","","読み終わった","","","","2023-09-21 19:02:58","2023-09-21 19:02:58","たゆたえども沈まず (幻冬舎文庫)","原田マハ","幻冬舎","2020","電子書籍","308"
"1","B009DEMA02","","","","読み終わった","","","","2023-09-28 13:14:54","2023-09-28 13:14:54","虐殺器官 (ハヤカワ文庫JA)","伊藤 計劃","早川書房","2010","電子書籍","365"
"1","4041080541","9784041080542","","","読み終わった","","","","2023-10-06 14:14:23","2023-10-06 14:14:23","エミリの小さな包丁 (角川文庫)","森沢明夫","KADOKAWA","2019","本","416"
"1","B01DLQNOXY","","","","読み終わった","","","","2023-10-09 15:08:30","2023-10-09 15:08:30","貴様いつまで女子でいるつもりだ問題 (幻冬舎文庫)","ジェーン・スー","幻冬舎","2016","電子書籍","206"
"1","B009GXMFHI","","","","読み終わった","","","","2023-10-11 11:23:36","2023-10-11 11:23:36","すべてがＦになる　THE PERFECT INSIDER Ｓ＆Ｍシリーズ (講談社文庫)","森博嗣","講談社","1998","電子書籍","434"
"1","B0B5DFPBT5","","","","読み終わった","","","","2023-10-20 12:49:44","2023-10-20 12:49:44","嘘と正典 (ハヤカワ文庫JA)","小川 哲","早川書房","2022","電子書籍",""
"1","B009GXMFFU","","","","読み終わった","","","","2023-10-20 12:54:38","2023-10-20 12:54:38","冷たい密室と博士たち　DOCTORS IN ISOLATED ROOM Ｓ＆Ｍシリーズ (講談社文庫)","森博嗣","講談社","1999","電子書籍","342"
"1","B079L4QPFX","","","","読み終わった","","","","2023-10-30 16:03:08","2023-10-30 16:03:09","その可能性はすでに考えた (講談社文庫)","井上真偽","講談社","2018","電子書籍","329"
"1","B00KSV9F0C","","","","読み終わった","","","","2023-10-31 23:44:43","2023-10-31 23:44:43","絶深海のソラリス (MF文庫J)","らきるち","KADOKAWA","2014","電子書籍","289"
"1","B00CE3T6OC","","","","読み終わった","","","","2023-12-11 12:17:38","2023-12-11 12:17:38","十角館の殺人〈新装改訂版〉 ｢館｣シリーズ (講談社文庫)","綾辻行人","講談社","2007","電子書籍","366"
"1","B009GXMFJQ","","","","読み終わった","","","","2023-12-31 23:09:25","2023-12-31 23:09:25","笑わない数学者　MATHEMATICAL GOODBYE Ｓ＆Ｍシリーズ (講談社文庫)","森博嗣","講談社","1999","電子書籍","410"
"1","4041039010","9784041039014","","","読み終わった","","","","2024-01-07 11:38:11","2024-01-07 11:38:11","キケン (角川文庫)","有川浩","KADOKAWA","2016","本","368"
"1","B0CHR786F9","","","","読み終わった","","","","2024-01-15 08:27:06","2024-01-15 08:27:06","エレファントヘッド (角川書店単行本)","白井 智之","KADOKAWA","2023","電子書籍","404"
"1","B0C6Q8JMD8","","","","読み終わった","","","","2024-01-18 01:35:03","2024-01-18 01:35:03","万事快調〈オール・グリーンズ〉 (文春文庫)","波木 銅","文藝春秋","2023","電子書籍",""
"1","B00L4XTJZ4","","","","読み終わった","","","","2024-01-21 06:35:29","2024-01-21 06:35:29","水車館の殺人〈新装改訂版〉 ｢館｣シリーズ (講談社文庫)","綾辻行人","講談社","2008","電子書籍","348"
"1","B07XCKP8N9","","","","読み終わった","","","","2024-01-30 01:20:59","2024-01-30 01:20:59","Ａｎｋ　：　ａ　ｍｉｒｒｏｒｉｎｇ　ａｐｅ (講談社文庫)","佐藤究","講談社","2019","電子書籍","522"
"1","B07H2RDD8Q","","","","読み終わった","","","","2024-02-09 02:38:32","2024-02-09 02:38:32","ＺＯＯ　１＋２ (集英社文庫)","乙一","集英社","2018","電子書籍","350"
"1","B0CFPCCSJH","","","","読み終わった","","","","2024-02-11 18:17:37","2024-02-11 18:17:37","近畿地方のある場所について","背筋","KADOKAWA","2023","電子書籍","321"
"1","B078JMBQLJ","","","","読み終わった","","","","2024-02-17 17:57:17","2024-02-17 17:57:17","ユートロニカのこちら側 (ハヤカワ文庫JA)","小川 哲","早川書房","2017","電子書籍","301"
"1","B009GXMFPU","","","","読み終わった","","","","2024-02-24 13:16:06","2024-02-24 13:16:06","詩的私的ジャック　JACK THE POETICAL PRIVATE Ｓ＆Ｍシリーズ (講談社文庫)","森博嗣","講談社","1999","電子書籍","394"
"1","4847071468","9784847071461","","","読み終わった","","","","2024-02-28 19:00:58","2024-02-28 19:00:58","大人の雑学 西洋画家事典 - 人柄がわかるエピソードで楽しく読める! -","らちまゆみ","ワニブックス","2022","本","224"
"1","B0BXL19848","","","","読み終わった","","","","2024-03-01 01:19:04","2024-03-01 01:19:04","ゴリラ裁判の日","須藤古都離","講談社","2023","電子書籍","332"
"1","B00F2H3418","","","","読み終わった","","","","2024-03-17 18:40:08","2024-03-17 18:40:08","占星術殺人事件　改訂完全版 (講談社文庫)","島田荘司","講談社","2013","電子書籍","467"
"1","B01M01HWT3","","","","読み終わった","","","","2024-03-31 20:53:08","2024-03-31 20:53:08","眼球堂の殺人　～Ｔｈｅ　Ｂｏｏｋ～ 堂シリーズ (講談社文庫)","周木律","講談社","2016","電子書籍","464"
"1","B0BD49858C","","","","読み終わった","","","","2024-04-30 23:03:00","2024-04-30 23:03:00","スイッチ　悪意の実験 (講談社文庫)","潮谷験","講談社","2022","電子書籍","355"
"1","B0BTCW4JK5","","","","読み終わった","","","","2024-05-12 23:05:07","2024-05-12 23:05:07","成瀬は天下を取りにいく 「成瀬」シリーズ","宮島未奈","新潮社","2023","電子書籍","193"
"1","4087493571","9784087493573","","","読み終わった","","","","2024-05-31 16:37:22","2024-05-31 16:37:22","23分間の奇跡 (集英社文庫(日本))","ジェームズ・クラベル","集英社","1988","本","184"
"1","B0CNPKM1CX","","","","読み終わった","","","","2024-06-01 11:13:06","2024-05-31 00:00:00","成瀬は信じた道をいく （「成瀬」シリーズ）","宮島未奈","新潮社","2024","電子書籍","192"
"1","B09L43DJMZ","","","","読み終わった","","","","2024-06-07 23:27:36","2024-06-07 23:27:36","同志少女よ、敵を撃て","逢坂 冬馬","早川書房","2021","電子書籍","493"
"1","B0CGLJ4Y8Y","","","","読み終わった","","","","2024-06-18 03:29:19","2024-06-18 03:29:19","君が手にするはずだった黄金について","小川哲","新潮社","2023","電子書籍","215"
"1","B009GXMFR8","","","","読み終わった","","","","2024-06-20 01:51:11","2024-06-20 01:51:11","封印再度　WHO INSIDE Ｓ＆Ｍシリーズ (講談社文庫)","森博嗣","講談社","2000","電子書籍","483"
"1","B00V4D4YBS","","","","読み終わった","","","","2024-07-12 17:50:47","2024-07-12 17:50:47","絶深海のソラリス II (MF文庫J)","らきるち","KADOKAWA","2015","電子書籍","322"
"1","4062769778","9784062769778","","","読み終わった","","","","2024-07-14 03:58:44","2024-07-14 03:58:44","カラスの親指 by rule of CROW’s thumb (講談社文庫)","道尾秀介","講談社","2011","本","520"
"1","4101802874","9784101802879","","","読み終わった","","","","2024-07-20 16:21:53","2024-07-20 16:21:53","幽霊を信じない理系大学生、霊媒師のバイトをする (新潮文庫nex(ネックス))","柞刈湯葉","新潮社","2024","本","352"
"1","B0CWYZ7PFB","","","","読み終わった","","","","2024-07-27 22:57:51","2024-07-27 22:57:51","なぜ働いていると本が読めなくなるのか (集英社新書)","三宅香帆","集英社","2024","電子書籍","230"
"1","B01H13QEAI","","","","読み終わった","","","","2024-07-31 20:20:22","2024-07-31 20:20:22","にぎやかな未来 (角川文庫)","筒井 康隆","KADOKAWA","2016","電子書籍","222"
"1","412102740X","9784121027405","","","読み終わった","","","","2024-07-31 23:29:42","2024-07-31 23:29:42","日本語の発音はどう変わってきたか 「てふてふ」から「ちょうちょう」へ、音声史の旅 (中公新書 2740)","釘貫亨","中央公論新社","2023","本","264"
"1","B00L4XTJUE","","","","読み終わった","","","","2024-08-06 02:26:23","2024-08-06 02:26:23","迷路館の殺人〈新装改訂版〉 ｢館｣シリーズ (講談社文庫)","綾辻行人","講談社","2009","電子書籍","373"
"1","B076Z8GN9X","","","","読み終わった","","","","2024-08-12 08:07:35","2024-08-12 08:07:35","新装版　殺戮にいたる病 (講談社文庫)","我孫子武丸","講談社","2017","電子書籍","294"
"1","B0CVL3NCD8","","","","読み終わった","","","","2024-08-17 13:13:54","2024-08-17 13:13:54","令和元年の人生ゲーム (文春e-book)","麻布競馬場","文藝春秋","2024","電子書籍","233"
"1","B0B31293KG","","","","読み終わった","","","","2024-08-24 20:39:38","2024-08-24 20:39:38","信仰 (文春e-book)","村田 沙耶香","文藝春秋","2022","電子書籍","125"
"1","B00DUQ5JWK","","","","読み終わった","","","","2024-08-29 23:37:11","2024-08-29 23:37:11","ハサミ男 (講談社文庫)","殊能将之","講談社","2002","電子書籍","437"
"1","B0CJBXPMNY","","","","読み終わった","","","","2024-09-07 17:32:07","2024-09-07 17:32:07","恐怖の正体　トラウマ・恐怖症からホラーまで (中公新書)","春日武彦","中央公論新社","2023","電子書籍","216"
"1","B0D9NFHKF5","","","","読み終わった","","","","2024-09-07 17:32:20","2024-09-07 17:32:20","ギャグ小説日和 転校生 (ジャンプジェイブックスDIGITAL)","増田こうすけ","集英社","2024","電子書籍","203"
"1","B009GAIRPK","","","","読み終わった","","","","2024-09-07 20:21:18","2024-09-07 20:21:18","幻惑の死と使途　ILLUSION ACTS LIKE MAGIC Ｓ＆Ｍシリーズ (講談社文庫)","森博嗣","講談社","2000","電子書籍","478"
"1","B0CGWKKRSD","","","","読み終わった","","","","2024-10-31 22:23:22","2024-10-31 22:23:22","たまたま座ったところに“すべて”があり、それが直腸に入ってしまった。 (anon press)","惑星ソラリスのラストの、びしょびしょの実家でびしょびしょの父親と抱き合うびしょびしょの主人公","anon press","2023","電子書籍","202"
"1","B0CVN836M6","","","","読み終わった","","","","2024-11-12 00:12:35","2024-11-12 00:12:35","箱男（新潮文庫）","安部公房","新潮社","1982","電子書籍","204"
"1","B0D4M88LMJ","","","","読み終わった","","","","2024-11-18 07:48:14","2024-11-18 07:48:14","無意味なものと不気味なもの (中公文庫)","春日武彦","中央公論新社","2024","電子書籍","300"
"1","B0CBV65PR4","","","","読み終わった","","","","2024-11-29 23:37:43","2024-11-29 23:37:43","チク・タク・チク・タク・チク・タク・チク・タク・チク・タク・チク・タク・チク・タク・チク・タク・チク・タク・チク・タク (竹書房文庫)","ジョン・スラデック","竹書房","2023","電子書籍","263"
"1","B0B4RBN2ZZ","","","","読み終わった","","","","2024-12-23 17:16:10","2024-12-23 17:16:11","地図と拳 (集英社文芸単行本)","小川哲","集英社","2022","電子書籍","642"
"1","B0CNX7GZQB","","","","読み終わった","","","","2024-12-30 15:31:46","2024-12-30 15:31:46","ニュー・サバービア","波木 銅","太田出版","2024","電子書籍","222"
"1","B07L4C49TJ","","","","読み終わった","","","","2025-01-08 22:43:34","2025-01-08 22:43:34","恋と禁忌の述語論理 (講談社文庫)","井上真偽","講談社","2018","電子書籍","407"
"1","B0DK3CPTLF","","","","読み終わった","","","","2025-01-26 10:34:34","2025-01-26 10:34:34","ネット怪談の民俗学 (ハヤカワ新書)","廣田 龍平","早川書房","2024","電子書籍","304"
"1","B0DFZLBJRP","","","","読み終わった","","","","2025-01-31 23:34:17","2025-01-31 23:34:17","コード・ブッダ　機械仏教史縁起 (文春e-book)","円城 塔","文藝春秋","2024","電子書籍","307"
"1","B009GAIRRS","","","","読み終わった","","","","2025-02-09 22:47:51","2025-02-09 22:47:51","夏のレプリカ　REPLACEABLE SUMMER Ｓ＆Ｍシリーズ (講談社文庫)","森博嗣","講談社","2000","電子書籍","428"
"1","4152104198","9784152104199","","","読み終わった","","","","2025-07-10 04:05:18","2025-06-30 00:00:00","すべての原付の光","天沢時生","早川書房","2025","本","264"
"1","B00JQYYC0U","","","","読み終わった","","","","2025-07-10 04:06:16","2025-07-09 00:00:00","金を払うから素手で殴らせてくれないか？","木下古栗","講談社","2014","電子書籍","130"
"1","4101216533","9784101216539","","","読み終わった","","","","2025-07-14 23:03:46","2025-07-14 23:03:46","ざんねんなスパイ (新潮文庫)","一條次郎","新潮社","2021","本","384"
"1","B0DCHZZ2Z8","","","","読み終わった","","","","2025-07-19 02:24:59","2025-07-19 02:24:59","フェイク・マッスル","日野瑛太郎","講談社","2024","電子書籍","297"
"1","B009GAIRUU","","","","読み終わった","","","","2025-07-30 00:38:19","2025-07-27 00:00:00","今はもうない　SWITCH BACK Ｓ＆Ｍシリーズ (講談社文庫)","森博嗣","講談社","2001","電子書籍","460"
"1","B01NCQ6WS4","","","","読み終わった","","","","2025-08-04 07:46:12","2025-08-04 00:00:00","双孔堂の殺人　～Ｄｏｕｂｌｅ　Ｔｏｒｕｓ～ 堂シリーズ (講談社文庫)","周木律","講談社","2016","電子書籍","354"
"1","B08HQM81ZR","","","","読み終わった","","","","2025-08-12 18:13:23","2025-08-12 18:13:23","韓国社会の現在　超少子化、貧困・孤立化、デジタル化 (中公新書)","春木育美","中央公論新社","2020","電子書籍","266"
"1","B0CGQVYYC3","","","","読み終わった","","","","2025-08-16 18:47:01","2025-08-16 18:47:01","午後のチャイムが鳴るまでは","阿津川 辰海","実業之日本社","2023","電子書籍","363"
"1","B00961E690","","","","読み終わった","","","","2025-08-20 13:40:28","2025-08-20 13:40:28","Ａｎｏｔｈｅｒ （上） Another (角川文庫)","綾辻 行人","KADOKAWA","2011","電子書籍","349"
"1","B00961E6K4","","","","読み終わった","","","","2025-08-24 15:03:34","2025-08-24 15:03:34","Ａｎｏｔｈｅｒ （下） Another (角川文庫)","綾辻 行人","KADOKAWA","2011","電子書籍","316"
"1","B0BKG6LYGY","","","","読み終わった","","","","2025-08-28 16:52:33","2025-08-28 16:52:33","清朝時代にタイムスリップしたので科挙ガチってみた (集英社文芸単行本)","佐川恭一","集英社","2022","電子書籍","213"
"1","B0BV8XGX67","","","","読み終わった","","","","2025-08-31 00:26:00","2025-08-31 00:26:00","丸の内魔法少女ミラクリーナ (角川文庫)","村田 沙耶香","KADOKAWA","2023","電子書籍","192"
"1","B0C2P6RD8H","","","","読み終わった","","","","2025-09-07 07:53:06","2025-09-07 07:53:06","口訳　古事記","町田康","講談社","2023","電子書籍","405"
"1","B01H13QHO6","","","","読み終わった","","","","2025-09-12 10:52:45","2025-09-12 10:52:45","Ａｎｏｔｈｅｒ　エピソードＳ（角川文庫版） Another","綾辻 行人","KADOKAWA","2016","電子書籍","286"
"1","B0BT4TNGKM","","","","読み終わった","","","","2025-09-28 05:16:23","2025-09-28 00:00:00","名探偵のはらわた（新潮文庫）","白井智之","新潮社","2023","電子書籍","345"
"1","B0DRPDQSZT","","","","読み終わった","","","","2025-10-07 12:50:14","2025-10-07 00:00:00","一次元の挿し木 (宝島社文庫)","松下龍之介","宝島社","2025","電子書籍","319"
"1","B07F6DSMRZ","","","","読み終わった","","","","2025-10-13 07:17:03","2025-10-13 00:00:00","聖女の毒杯　その可能性はすでに考えた (講談社文庫)","井上真偽","講談社","2018","電子書籍","352"
